date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,aerobic_te,avg_run_cadence,max_run_cadence,avg_pace,best_pace,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_ground_contact_time,avg_gct_balance,avg_run_cadence_1,max_run_cadence_1,normalized_powerâ_npâ,training_stress_scoreâ,max_avg_power_20_min,avg_power,max_power,grit,flow,total_strokes,avg__swolf,avg_stroke_rate,total_reps,total_sets,climb_time,max_depth,bottom_time,min_temp,gas_type,surface_interval,decompression,weight,current,surface_conditions,water_type,best_lap_time,number_of_laps,max_temp,avg_resp,min_resp,max_resp,stress_change,stress_start,stress_end,athlete_id,filetype,is_race
2020-10-28 17:06:30,Running,2020-10-28 17:06:30,False,Denver Running,2.58,346,00:27:11,164,183,3.7,145,168,0 days 00:10:31,0 days 00:08:21,128,49,1.06,12.0,13.1,305,50.3% L / 49.7% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:11,0,0:00,66.2,0,0:00,No,0,0,0,0,06:44.39,3,0.0,31,22,40,0,0,0,8,garmin,0
2020-10-27 16:29:41,Running,2020-10-27 16:29:41,False,Denver Running,3.00,398,00:27:43,174,191,4.0,149,170,0 days 00:09:15,0 days 00:07:32,23,33,1.17,11.0,12.9,293,50.1% L / 49.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:43,0,0:00,73.4,0,0:00,No,0,0,0,0,08:53.80,3,0.0,34,19,41,0,0,0,8,garmin,0
2020-10-25 10:39:33,Virtual Cycling,2020-10-25 10:39:33,False,Zwift - Watopia,15.04,362,00:47:32,139,167,0.0,0,0,19.0,33.5,213,0,0.0,0.0,0.0,0,0,88,101,151,0.0,154,132,442,0.0,0.0,0,0,0,0,0,47:32,0,0:00,0.0,0,0:00,No,0,0,0,0,47:32.00,1,0.0,0,0,0,0,0,0,8,garmin,0
2020-10-23 14:47:16,Running,2020-10-23 14:47:16,False,Denver Running,3.05,376,00:28:46,159,180,3.6,149,233,0 days 00:09:26,0 days 00:08:19,46,26,1.16,10.9,12.7,291,50.4% L / 49.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:46,0,0:00,68.0,0,0:00,No,0,0,0,0,00:29.95,4,0.0,34,17,41,0,0,0,8,garmin,0
2020-10-20 16:42:54,Running,2020-10-20 16:42:54,False,Denver Running,2.99,404,00:30:15,162,177,3.6,145,154,0 days 00:10:08,0 days 00:09:24,7,10,1.09,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:15,0,0:00,73.4,0,0:00,No,0,0,0,0,09:52.03,3,0.0,14,14,14,0,0,0,8,garmin,0
2020-10-18 15:30:13,Walking,2020-10-18 15:30:13,False,Denver Walking,1.62,202,00:44:51,92,106,0.4,57,166,0 days 00:27:43,0 days 00:13:34,33,33,1.03,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,44:51,0,0:00,68.0,0,0:00,No,0,0,0,0,17:39.75,2,0.0,20,20,20,0,0,0,8,garmin,0
2020-10-16 15:23:27,Running,2020-10-16 15:23:27,False,Denver Running,2.98,444,00:29:46,177,191,4.6,142,160,0 days 00:09:59,0 days 00:08:21,30,36,1.13,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:46,0,0:00,82.4,0,0:00,No,0,0,0,0,09:35.96,3,0.0,22,22,22,0,0,0,8,garmin,0
2020-10-09 16:52:20,Running,2020-10-09 16:52:20,False,Denver Running,2.31,301,00:19:51,175,194,4.2,150,159,0 days 00:08:36,0 days 00:08:06,10,23,1.25,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19:51,0,0:00,86.0,0,0:00,No,0,0,0,0,02:34.55,3,0.0,19,19,19,0,0,0,8,garmin,0
2020-10-08 16:26:48,Running,2020-10-08 16:26:48,False,Denver Running,2.84,377,00:28:38,159,176,3.7,147,157,0 days 00:10:05,0 days 00:08:35,23,16,1.09,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:38,0,0:00,86.0,0,0:00,No,0,0,0,0,08:45.09,3,0.0,19,19,19,0,0,0,8,garmin,0
2020-10-06 12:59:38,Running,2020-10-06 12:59:38,False,Denver Running,2.66,391,00:27:04,172,188,4.3,144,156,0 days 00:10:09,0 days 00:09:08,36,30,1.1,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:04,0,0:00,87.8,0,0:00,No,0,0,0,0,06:43.67,3,0.0,17,17,17,0,0,0,8,garmin,0
2020-10-05 17:59:32,Running,2020-10-05 17:59:32,False,Denver - RF4 or Cross-Train,3.06,416,00:31:23,158,183,4.0,140,160,0 days 00:10:15,0 days 00:08:27,16,36,1.12,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:23,0,0:00,78.8,0,0:00,No,0,0,0,0,01:23.40,5,0.0,21,21,21,0,0,0,8,garmin,0
2020-10-02 16:21:56,Running,2020-10-02 16:21:56,False,Denver Running,2.56,332,00:28:16,145,160,3.0,147,156,0 days 00:11:03,0 days 00:09:49,26,30,0.99,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:16,0,0:00,84.2,0,0:00,No,0,0,0,0,06:06.56,3,0.0,14,14,14,0,0,0,8,garmin,0
2020-10-01 12:15:07,Running,2020-10-01 12:15:07,False,Denver Running,3.10,458,00:29:32,179,190,5.0,147,159,0 days 00:09:32,0 days 00:08:38,23,23,1.15,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:32,0,0:00,77.0,0,0:00,No,0,0,0,0,01:13.86,4,0.0,24,24,24,0,0,0,8,garmin,0
2020-09-29 17:20:23,Running,2020-09-29 17:20:23,False,Denver Running,2.00,275,00:21:19,152,164,3.1,142,156,0 days 00:10:40,0 days 00:09:24,36,23,1.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,21:19,0,0:00,86.0,0,0:00,No,0,0,0,0,10:36.22,2,0.0,22,22,22,0,0,0,8,garmin,0
2020-09-24 18:12:21,Cycling,2020-09-24 18:12:21,False,Traverse City Cycling,2.67,154,00:28:46,101,113,0.7,0,0,5.6,11.6,66,16,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:46,0,0:00,73.4,0,0:00,No,0,0,0,0,28:46.29,1,0.0,18,18,18,0,0,0,8,garmin,0
2020-08-31 16:44:37,Running,2020-08-31 16:44:37,False,Denver Running,9.01,"1,185",01:36:17,156,174,4.1,143,159,0 days 00:10:41,0 days 00:08:43,243,269,1.05,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:36:17,0,0:00,78.8,0,0:00,No,0,0,0,0,00:11.56,10,0.0,22,22,22,0,0,0,8,garmin,0
2020-08-29 10:42:06,Cycling,2020-08-29 10:42:06,False,Denver Cycling,35.92,"1,791",02:43:49,155,185,5.0,0,0,13.2,34.9,"2,602","2,585",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2:43:49,0,0:00,75.2,0,0:00,No,0,0,0,0,04:00.01,8,0.0,34,12,47,0,0,0,8,garmin,0
2020-08-28 18:26:56,Running,2020-08-28 18:26:56,False,Denver Running,2.96,368,00:30:40,148,164,3.0,138,157,0 days 00:10:21,0 days 00:09:01,23,39,1.13,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:40,0,0:00,75.2,0,0:00,No,0,0,0,0,09:57.22,3,0.0,19,19,19,0,0,0,8,garmin,0
2020-08-25 16:37:54,Running,2020-08-25 16:37:54,False,Denver - RFF6,3.03,407,00:29:11,169,186,3.8,145,155,0 days 00:09:38,0 days 00:08:43,16,23,1.15,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,29:11,0,0:00,84.2,0,0:00,No,0,0,0,0,04:59.61,4,0.0,19,19,19,0,0,0,8,garmin,0
2020-08-23 10:05:46,Running,2020-08-23 10:05:46,False,Denver Running,7.05,986,01:14:30,162,186,4.6,143,154,0 days 00:10:34,0 days 00:08:23,220,230,1.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:14:30,0,0:00,87.8,0,0:00,No,0,0,0,0,00:38.62,8,0.0,18,18,18,0,0,0,8,garmin,0
2020-08-21 17:02:49,Running,2020-08-21 17:02:49,False,Denver Running,3.05,389,00:28:42,163,178,3.4,145,154,0 days 00:09:25,0 days 00:08:19,10,30,1.18,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:42,0,0:00,84.2,0,0:00,No,0,0,0,0,00:27.81,4,0.0,18,18,18,0,0,0,8,garmin,0
2020-08-16 12:53:21,Running,2020-08-16 12:53:21,False,Denver - RL1,5.71,798,01:02:05,161,185,4.1,142,155,0 days 00:10:52,0 days 00:09:08,197,190,1.04,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:02:05,0,0:00,84.2,0,0:00,No,0,0,0,0,02:21.40,7,0.0,18,18,18,0,0,0,8,garmin,0
2020-08-14 16:35:24,Running,2020-08-14 16:35:24,False,Denver - RSP1,4.46,574,00:45:35,161,187,3.8,137,161,0 days 00:10:13,0 days 00:06:50,56,59,1.14,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,45:35,0,0:00,84.2,0,0:00,No,0,0,0,0,00:34.97,13,0.0,17,17,17,0,0,0,8,garmin,0
2020-08-12 17:27:31,Running,2020-08-12 17:27:31,False,Denver - RF3 or Cross-Train,3.01,422,00:31:41,167,181,3.5,142,154,0 days 00:10:33,0 days 00:09:13,20,33,1.08,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:41,0,0:00,82.4,0,0:00,No,0,0,0,0,01:41.37,5,0.0,20,20,20,0,0,0,8,garmin,0
2020-08-09 15:46:03,Running,2020-08-09 15:46:03,False,Denver - RL2,7.01,"1,050",01:19:48,171,190,5.0,139,219,0 days 00:11:23,0 days 00:08:21,112,243,1.04,11.6,12.1,314,50.6% L / 49.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:19:48,0,0:00,89.6,0,0:00,No,0,0,0,0,00:11.89,9,0.0,35,15,44,0,0,0,8,garmin,0
2020-08-07 18:10:17,Running,2020-08-07 18:10:17,False,Denver - RSP3,2.78,365,00:30:05,163,186,3.2,132,163,0 days 00:10:49,0 days 00:07:06,16,23,1.11,9.3,10.6,305,50.1% L / 49.9% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,30:05,0,0:00,87.8,0,0:00,No,0,0,0,0,00:05.07,14,0.0,33,24,42,0,0,0,8,garmin,0
2020-08-06 14:09:07,Running,2020-08-06 14:09:07,False,Denver - RF3 or Cross-Train,3.07,403,00:31:59,158,174,3.3,144,162,0 days 00:10:25,0 days 00:09:24,23,23,1.08,12.1,13.3,313,50.0% L / 50.0% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:59,0,0:00,82.4,0,0:00,No,0,0,0,0,01:59.36,5,0.0,35,20,43,0,0,0,8,garmin,0
2020-08-05 12:02:09,Running,2020-08-05 12:02:09,False,Denver - RF4 or Cross-Train,3.08,433,00:32:16,162,176,3.5,143,157,0 days 00:10:28,0 days 00:09:20,23,49,1.07,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,32:16,0,0:00,82.4,0,0:00,No,0,0,0,0,02:16.16,5,0.0,18,18,18,0,0,0,8,garmin,0
2020-08-02 11:50:47,Hiking,2020-08-02 11:50:47,False,Montezuma County Hiking,4.25,"1,098",03:09:51,111,153,2.2,38,159,0 days 00:44:38,0 days 00:13:26,"1,358","1,306",0.96,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3:09:51,0,0:00,73.4,0,0:00,No,0,0,0,0,03:09:50.91,1,0.0,21,21,21,0,0,0,8,garmin,0
2020-08-01 17:19:39,Cycling,2020-08-01 17:19:39,False,Durango Cycling,4.89,179,00:27:39,107,132,0.8,0,0,10.6,20.4,144,151,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,27:39,0,0:00,73.4,0,0:00,No,0,0,0,0,27:38.61,1,0.0,16,16,16,0,0,0,8,garmin,0
2020-08-01 13:46:13,Cycling,2020-08-01 13:46:13,False,Durango Cycling,10.38,946,01:44:35,143,189,4.7,0,0,6.0,19.0,971,961,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:44:35,0,0:00,62.6,0,0:00,No,0,0,0,0,09:02.12,3,0.0,25,25,25,0,0,0,8,garmin,0
2020-07-31 17:19:49,Running,2020-07-31 17:19:49,False,Durango - RSP2,2.39,346,00:26:52,158,181,3.2,135,176,0 days 00:11:15,0 days 00:07:20,75,89,1.07,11.0,12.0,311,50.8% L / 49.2% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:52,0,0:00,82.4,0,0:00,No,0,0,0,0,02:00.00,9,0.0,33,20,41,0,0,0,8,garmin,0
2020-07-31 14:00:09,Hiking,2020-07-31 14:00:09,False,San Juan County Hiking,2.83,382,01:09:37,114,149,1.3,70,154,0 days 00:24:35,0 days 00:14:22,49,"1,096",0.94,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:09:37,0,0:00,77.0,0,0:00,No,0,0,0,0,01:09:37.25,1,0.0,25,25,25,0,0,0,8,garmin,0
2020-07-31 11:43:50,Hiking,2020-07-31 11:43:50,False,San Juan County Hiking,2.95,713,01:47:06,113,152,2.2,37,159,0 days 00:36:18,0 days 00:07:23,"1,112",56,1.2,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:47:06,0,0:00,82.4,0,0:00,No,0,0,0,0,01:47:06.34,1,0.0,20,20,20,0,0,0,8,garmin,0
2020-07-29 19:11:27,Running,2020-07-29 19:11:27,False,Denver Running,3.04,428,00:35:18,150,168,3.1,134,152,0 days 00:11:36,0 days 00:09:47,33,66,1.03,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,35:18,0,0:00,86.0,0,0:00,No,0,0,0,0,00:23.36,4,0.0,19,19,19,0,0,0,8,garmin,0
2020-07-28 16:46:22,Running,2020-07-28 16:46:22,False,Denver Running,3.03,420,00:31:50,162,172,3.4,144,165,0 days 00:10:30,0 days 00:08:59,20,30,1.07,12.2,13.2,315,50.6% L / 49.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:50,0,0:00,84.2,0,0:00,No,0,0,0,0,00:21.73,4,0.0,31,17,38,0,0,0,8,garmin,0
2020-07-25 09:03:36,Cycling,2020-07-25 09:03:36,False,Denver Cycling,39.07,"2,140",03:00:07,163,189,5.0,0,0,13.0,31.6,"2,598","2,575",0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3:00:07,0,0:00,80.6,0,0:00,No,0,0,0,0,16:09.02,8,0.0,35,12,49,0,0,0,8,garmin,0
2020-07-19 16:13:18,Running,2020-07-19 16:13:18,False,Denver Running,5.61,769,00:57:07,160,184,4.4,143,226,0 days 00:10:11,0 days 00:08:10,207,226,1.12,12.2,13.8,306,50.5% L / 49.5% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,57:07,0,0:00,86.0,0,0:00,No,0,0,0,0,06:38.80,6,0.0,33,12,44,0,0,0,8,garmin,0
2020-07-16 19:14:21,Running,2020-07-16 19:14:21,False,Denver Running,3.05,395,00:26:09,164,194,4.1,148,156,0 days 00:08:34,0 days 00:07:46,0,423,1.27,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,26:09,0,0:00,82.4,0,0:00,No,0,0,0,0,00:29.56,4,0.0,13,13,13,0,0,0,8,garmin,0
2020-07-12 07:24:45,Hiking,2020-07-12 07:24:45,False,Clear Creek County Hiking,4.47,"1,402",04:22:22,100,133,1.5,26,163,0 days 00:58:42,0 days 00:16:04,"2,864",121,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4:22:22,0,0:00,73.4,0,0:00,No,0,0,0,0,04:22:22.17,1,0.0,21,21,21,0,0,0,8,garmin,0
2020-07-03 08:23:57,Treadmill Running,2020-07-03 08:23:57,False,Treadmill Running,2.01,268,00:19:25,152,166,3.0,141,154,0 days 00:09:39,0 days 00:08:35,0,0,1.18,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19:25,0,0:00,84.2,0,0:00,No,0,0,0,0,00:06.10,3,0.0,15,15,15,0,0,0,8,garmin,0
2020-06-30 17:41:39,Walking,2020-06-30 17:41:39,False,Denver Walking,0.68,136,00:13:24,130,174,1.4,88,141,0 days 00:19:49,0 days 00:10:29,23,20,0.92,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,13:24,0,0:00,89.6,0,0:00,No,0,0,0,0,13:23.56,1,0.0,35,35,35,0,0,0,8,garmin,0
2020-06-30 17:15:51,Running,2020-06-30 17:15:51,False,Denver Running,3.12,383,00:25:05,165,192,3.6,150,166,0 days 00:08:02,0 days 00:06:21,16,33,1.34,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,25:05,0,0:00,87.8,0,0:00,No,0,0,0,0,00:52.35,4,0.0,15,15,15,0,0,0,8,garmin,0
2020-06-28 17:00:00,Running,2020-06-28 17:00:00,False,Denver Running,3.01,398,00:31:21,145,162,2.8,145,152,0 days 00:10:25,0 days 00:09:18,26,36,1.06,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,31:21,0,0:00,87.8,0,0:00,No,0,0,0,0,00:04.87,4,0.0,0,0,0,0,0,0,8,garmin,0
2020-06-28 14:58:59,Cycling,2020-06-28 14:58:59,False,Denver Cycling,8.16,410,01:23:16,100,136,0.6,0,0,5.9,14.5,226,223,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:23:16,0,0:00,87.8,0,0:00,No,0,0,0,0,41:11.64,2,0.0,14,14,14,0,0,0,8,garmin,0
2020-06-27 15:09:46,Running,2020-06-27 15:09:46,False,Denver Running,3.11,438,00:28:31,165,177,3.5,148,176,0 days 00:09:10,0 days 00:07:50,20,33,1.2,11.2,13.7,290,50.8% L / 49.2% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,28:31,0,0:00,84.2,0,0:00,No,0,0,0,0,01:04.25,4,0.0,36,15,42,0,0,0,8,garmin,0
2020-06-25 07:04:29,Running,2020-06-25 07:04:29,False,New Braunfels Running,7.01,882,01:11:06,145,163,3.3,147,183,0 days 00:10:08,0 days 00:08:07,92,85,1.06,12.3,13.2,301,50.4% L / 49.6% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:11:06,0,0:00,82.4,0,0:00,No,0,0,0,0,00:07.90,8,0.0,31,16,47,0,0,0,8,garmin,0
2020-06-24 18:27:16,Running,2020-06-24 18:27:16,False,New Braunfels Running,1.34,153,00:10:50,152,179,2.4,149,155,0 days 00:08:04,0 days 00:06:56,23,23,1.34,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,10:50,0,0:00,87.8,0,0:00,No,0,0,0,0,02:38.99,2,0.0,13,13,13,0,0,0,8,garmin,0
2020-06-21 13:33:34,Running,2020-06-21 13:33:34,False,New Braunfels Running,5.77,910,01:00:46,169,187,4.8,141,174,0 days 00:10:31,0 days 00:02:09,253,299,1.08,12.7,14.0,309,50.6% L / 49.4% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:00:46,0,0:00,84.2,0,0:00,No,0,0,0,0,08:32.48,6,0.0,34,14,44,0,0,0,8,garmin,0
2020-06-19 19:02:59,Open Water Swimming,2020-06-19 19:02:59,False,New Braunfels Open Water Swimming,"1,226",250,00:23:38,129,142,2.0,0,0,0 days 00:01:56,0 days 00:00:39,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,506,43,21,0,0,23:38,0,0:00,80.6,0,0:00,No,0,0,0,0,04:43.84,3,0.0,0,0,0,0,0,0,8,garmin,0
2020-06-18 19:17:19,Running,2020-06-18 19:17:19,False,New Braunfels Running,6.58,840,01:08:53,147,164,3.2,143,256,0 days 00:10:29,0 days 00:09:08,112,112,1.08,13.0,14.3,307,50.5% L / 49.5% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:08:53,0,0:00,87.8,0,0:00,No,0,0,0,0,06:01.27,7,0.0,32,13,39,0,0,0,8,garmin,0
2020-06-17 19:21:21,Running,2020-06-17 19:21:21,False,New Braunfels Running,2.09,247,00:19:43,142,167,2.6,143,155,0 days 00:09:27,0 days 00:07:20,59,56,1.18,12.0,14.3,301,51.0% L / 49.0% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,19:43,0,0:00,91.4,0,0:00,No,0,0,0,0,00:45.23,3,0.0,29,15,37,0,0,0,8,garmin,0
2020-06-14 11:39:05,Running,2020-06-14 11:39:05,False,New Braunfels Running,8.70,"1,205",01:30:17,163,189,4.5,144,220,0 days 00:10:23,0 days 00:08:27,387,374,1.08,12.8,14.1,304,50.7% L / 49.3% R,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1:30:17,0,0:00,86.0,0,0:00,No,0,0,0,0,07:40.31,9,0.0,35,15,43,0,0,0,8,garmin,0
2020-06-14 10:10:46,Virtual Cycling,2020-06-14 10:10:46,False,Zwift - Watopia,16.62,415,01:00:17,124,155,0.0,0,0,16.5,29.6,344,0,0.0,0.0,0.0,0,0,85,101,131,0.0,136,119,434,0.0,0.0,0,0,0,0,0,1:00:17,0,0:00,0.0,0,0:00,No,0,0,0,0,01:00:17.00,1,0.0,0,0,0,0,0,0,8,garmin,0
2020-06-14 09:07:37,Open Water Swimming,2020-06-14 09:07:37,False,New Braunfels Open Water Swimming,"2,225",491,00:46:47,133,149,2.6,0,0,0 days 00:02:06,0 days 00:00:36,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,985,47,21,0,0,46:47,0,0:00,75.2,0,0:00,No,0,0,0,0,04:47.19,5,0.0,0,0,0,0,0,0,8,garmin,0
